,post_id,text,post_text,shared_text,time,image,likes,comments,shares,post_url,link
61,157848492424775,"DAILYMAIL.CO.UK
Six months jail and $11,000 fines for Australians leaving home without a 'reasonable excuse'",,"DAILYMAIL.CO.UK
Six months jail and $11,000 fines for Australians leaving home without a 'reasonable excuse'",2020-03-31 10:28:45,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQCFxlwoOLH0554K&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fd5db930e-8b19-fd19-b90c-a015205c766f.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCYoAMC3MJKkk5d,0,0,0,https://m.facebook.com/story.php?story_fbid=157848492424775&id=103661247843500,https://trib.al/LimbNgp
62,157847852424839,"RT.COM
‘Happily surprised’? Trump says Russia sent US ‘very, very large’ aid package to combat Covid-19",,"RT.COM
‘Happily surprised’? Trump says Russia sent US ‘very, very large’ aid package to combat Covid-19",2020-03-31 10:27:14,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQD15FNccBQWcskD&w=476&h=249&url=https%3A%2F%2Fcdni.rt.com%2Ffiles%2F2020.03%2Farticle%2F5e82b83d203027166037a372.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBpOLcnrzrIsdvf,0,0,0,https://m.facebook.com/story.php?story_fbid=157847852424839&id=103661247843500,https://on.rt.com/advc
63,157847675758190,"DAILYMAIL.CO.UK
Woman screams racist abuse at two young women before SPITTING at them on the street",,"DAILYMAIL.CO.UK
Woman screams racist abuse at two young women before SPITTING at them on the street",2020-03-31 10:26:57,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQDUxSknNio8sOuT&w=476&h=249&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2020%2F03%2F30%2F16%2F26590436-0-image-a-17_1585582631755.jpg&cfs=1&jq=75&sx=0&sy=0&sw=636&sh=333&ext=jpg&_nc_hash=AQBtP9IGgxijC_S4,0,0,0,https://m.facebook.com/story.php?story_fbid=157847675758190&id=103661247843500,https://trib.al/LcLWiIs
64,157830159093275,"NEWSWEEK.COM
Brazilian President Bolsonaro rejects calls for coronavirus lockdown, says ""we're all going to die one day""",,"NEWSWEEK.COM
Brazilian President Bolsonaro rejects calls for coronavirus lockdown, says ""we're all going to die one day""",2020-03-31 09:35:40,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQAhjWntmJOca-VR&w=476&h=249&url=https%3A%2F%2Fd.newsweek.com%2Fen%2Ffull%2F1577539%2Fjair-bolsonaro-brazil-coronavirus-trump.jpg&cfs=1&jq=75&sx=0&sy=0&sw=2500&sh=1308&ext=jpg&_nc_hash=AQCygC6kPOJjmFhH,1,0,0,https://m.facebook.com/story.php?story_fbid=157830159093275&id=103661247843500,https://www.newsweek.com/brazilian-president-bolsonaro-rejects-calls-coronavirus-lockdown-says-were-all-going-die-one-1495020
65,157273499148941,"https://www.standard.co.uk/news/health/uk-coronavirus-news-live-updates-covid-19-cases-a4401106.html
STANDARD.CO.UK
UK 'displaying collective hysteria over coronavirus outbreak' - LIVE",https://www.standard.co.uk/news/health/uk-coronavirus-news-live-updates-covid-19-cases-a4401106.html,"STANDARD.CO.UK
UK 'displaying collective hysteria over coronavirus outbreak' - LIVE",2020-03-30 10:21:51,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQA9TjlTwk2orlrs&w=476&h=249&url=https%3A%2F%2Fstatic.standard.co.uk%2Fs3fs-public%2Fthumbnails%2Fimage%2F2020%2F03%2F30%2F11%2Fnursemask300320.jpg&cfs=1&jq=75&sx=0&sy=0&sw=1980&sh=1036&ext=jpg&_nc_hash=AQCF6Ch-i7I-siaw,0,0,0,https://m.facebook.com/story.php?story_fbid=157273499148941&id=103661247843500,https://www.standard.co.uk/news/health/uk-coronavirus-news-live-updates-covid-19-cases-a4401106.html
66,156991029177188,"ATTN:
March 29 at 11:28 PM ·
This pregnant woman battling coronavirus has a message for all of us.",,"ATTN:
March 29 at 11:28 PM ·
This pregnant woman battling coronavirus has a message for all of us.",2020-03-29 23:38:26,,0,0,0,https://m.facebook.com/story.php?story_fbid=156991029177188&id=103661247843500,
67,156980602511564,"DAILYMAIL.CO.UK
Ventilator 'rationing' begins in the UK amid coronavirus crisis",,"DAILYMAIL.CO.UK
Ventilator 'rationing' begins in the UK amid coronavirus crisis",2020-03-29 23:20:00,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQBzxvitmah6Ltx0&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fe2954b1c-1fc9-e302-018d-8ec3d7497bf9.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCkTNCY6r3_XcJ9,0,0,0,https://m.facebook.com/story.php?story_fbid=156980602511564&id=103661247843500,https://trib.al/OzIi9zS
68,156968639179427,"THEEPOCHTIMES.COM
Hundreds of students report fever and diarrhea after some schools reopen in China",,"THEEPOCHTIMES.COM
Hundreds of students report fever and diarrhea after some schools reopen in China",2020-03-29 22:58:45,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQD8JGuIbNINaVFu&w=476&h=249&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5e80e02b7ca31e69ff7f7738%2F8b6dc84bb17f7ea8a2ca31ee724c8d9abd151619_a3458b5f591f3f8c371fa590fb70f1798bbd431f_facebook&cfs=1&jq=75&ext=jpg&_nc_hash=AQDqDyqRKEWMqu8g,0,0,0,https://m.facebook.com/story.php?story_fbid=156968639179427&id=103661247843500,https://www.theepochtimes.com/some-chinese-high-schools-reopen-as-public-worries-about-new-virus-outbreaks_3288794.html
69,156893385853619,"DAILYMAIL.CO.UK
Medical evacuation plane kills eight as it explodes during take-off from Philippines",,"DAILYMAIL.CO.UK
Medical evacuation plane kills eight as it explodes during take-off from Philippines",2020-03-29 20:51:05,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQAr2370_ehnFXdX&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fa31f008f-78cf-72fe-33b7-6b6d00412901.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBwLvPecrEBdVVg,0,0,0,https://m.facebook.com/story.php?story_fbid=156893385853619&id=103661247843500,https://trib.al/I8vTW5Q
70,156892885853669,"ALJAZEERA.COM
Netherlands recalls defective masks imported from China",,"ALJAZEERA.COM
Netherlands recalls defective masks imported from China",2020-03-29 20:50:13,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQCsQt_aNR51SQfR&w=476&h=249&url=https%3A%2F%2Fwww.aljazeera.com%2Fmritems%2FImages%2F2020%2F3%2F29%2F043a89f588f74ad8a5a6308730adcc2c_18.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCX6rh0a3J_RZvW,0,0,0,https://m.facebook.com/story.php?story_fbid=156892885853669&id=103661247843500,https://www.aljazeera.com/news/2020/03/netherlands-recalls-defective-masks-imported-china-200329141715106.html?utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=facebook
71,156892339187057,"SCMP.COM
Coronavirus shutdowns in South Korea leave working class reeling",,"SCMP.COM
Coronavirus shutdowns in South Korea leave working class reeling",2020-03-29 20:49:26,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQDaH_lLs_kXFu-q&w=476&h=249&url=https%3A%2F%2Fcdn.i-scmp.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fog_image_scmp_generic%2Fpublic%2Fd8%2Fimages%2Fmethode%2F2020%2F03%2F27%2F1c55bb9a-6fe1-11ea-b0ed-5e14cf8eb9e1_image_hires_140815.jpg%3Fitok%3DxbQ10mvt%26v%3D1585289305&cfs=1&jq=75&ext=jpg&_nc_hash=AQBz1T_qnfYmMzFH,0,0,0,https://m.facebook.com/story.php?story_fbid=156892339187057&id=103661247843500,https://www.scmp.com/week-asia/health-environment/article/3077235/coronavirus-quarantine-measures-bite-south-korea?utm_content=article&utm_medium=Social&utm_source=Facebook#Echobox=1585524310
72,156887852520839,"DAILYMAIL.CO.UK
'Very healthy' Italian chef, 19, living in London dies 'from coronavirus'",,"DAILYMAIL.CO.UK
'Very healthy' Italian chef, 19, living in London dies 'from coronavirus'",2020-03-29 20:41:57,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQBjoQ2fp5i_uliS&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Ff8ad1a1e-ea66-b98e-29a5-e51153df7043.jpg&cfs=1&jq=75&sx=0&sy=0&sw=720&sh=377&ext=jpg&_nc_hash=AQBQUeG1qmPOrBwa,0,0,0,https://m.facebook.com/story.php?story_fbid=156887852520839&id=103661247843500,https://trib.al/S4duHyT
73,156887519187539,"DAILYMAIL.CO.UK
300 die in Iran after drinking methanol in mistaken belief it cures coronavirus",,"DAILYMAIL.CO.UK
300 die in Iran after drinking methanol in mistaken belief it cures coronavirus",2020-03-29 20:41:40,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQDLEN4knP7zAFq2&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F5f97a7b7-0439-e46b-b634-2a826f4d142d.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDfujNtfAG8TuWK,0,0,0,https://m.facebook.com/story.php?story_fbid=156887519187539&id=103661247843500,https://trib.al/Z5BtTCt
74,156689812540643,"DAILYMAIL.CO.UK
Mother, 65, with no underlying health problems dies from coronavirus",,"DAILYMAIL.CO.UK
Mother, 65, with no underlying health problems dies from coronavirus",2020-03-29 09:59:29,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQCQAUsJ7q2qzSkl&w=476&h=249&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2020%2F03%2F29%2F13%2F26548722-0-image-a-31_1585485806408.jpg&cfs=1&jq=75&sx=0&sy=0&sw=636&sh=333&ext=jpg&_nc_hash=AQAyU_X4cgdg5fc2,0,0,0,https://m.facebook.com/story.php?story_fbid=156689812540643&id=103661247843500,https://trib.al/fTjjU0T
75,156686739207617,"DAILYMAIL.CO.UK
Portuguese boy, 14, becomes 'youngest' person to die of coronavirus in Europe",,"DAILYMAIL.CO.UK
Portuguese boy, 14, becomes 'youngest' person to die of coronavirus in Europe",2020-03-29 09:54:37,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQAw1BmVNhV9iOHV&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2Fcf6770fd-f347-6014-343e-c26a03fdf3ee.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQB2eOXvuq3AmkFI,0,0,0,https://m.facebook.com/story.php?story_fbid=156686739207617&id=103661247843500,https://trib.al/q4l0Rjw
76,156654955877462,"DAILYMAIL.CO.UK
'Coronavirus is NOT just like flu,' writes DR ELLIE CANNON",,"DAILYMAIL.CO.UK
'Coronavirus is NOT just like flu,' writes DR ELLIE CANNON",2020-03-29 08:29:08,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQDJzN9tbKAa_ueC&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F6bc20d9b-eec7-bb5f-7eb2-6a91fc2c324c.jpg&cfs=1&jq=75&sx=0&sy=0&sw=720&sh=377&ext=jpg&_nc_hash=AQDtR6V3LxSPCCeo,0,0,0,https://m.facebook.com/story.php?story_fbid=156654955877462&id=103661247843500,https://trib.al/KXtFm6x
77,156635892546035,"Daily Mail
March 29 at 6:19 PM ·
New Orleans streets are overtaken by RATS!",,"Daily Mail
March 29 at 6:19 PM ·
New Orleans streets are overtaken by RATS!",2020-03-29 07:31:48,,1,0,0,https://m.facebook.com/story.php?story_fbid=156635892546035&id=103661247843500,
78,156635785879379,"SCMP.COM
Netherlands recalls 600,000 face masks from China due to low quality",,"SCMP.COM
Netherlands recalls 600,000 face masks from China due to low quality",2020-03-29 07:31:36,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQA4PEBqrJ4JPBns&w=476&h=249&url=https%3A%2F%2Fcdn.i-scmp.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fog_image_scmp_generic%2Fpublic%2Fd8%2Fimages%2Fmethode%2F2020%2F03%2F29%2F053b82d6-716d-11ea-b0ed-5e14cf8eb9e1_image_hires_150608.jpg%3Fitok%3D_0aOV3Se%26v%3D1585465575&cfs=1&jq=75&ext=jpg&_nc_hash=AQAuzADl_pY7DYk7,0,0,0,https://m.facebook.com/story.php?story_fbid=156635785879379&id=103661247843500,https://www.scmp.com/news/china/diplomacy/article/3077428/netherlands-recalls-600000-face-masks-china-due-low-quality?utm_content=article&utm_medium=Social&utm_source=Facebook#Echobox=1585469814
79,156635039212787,"ALJAZEERA.COM
India quarantines 15,000 after virus kills 'super-spreader' guru",,"ALJAZEERA.COM
India quarantines 15,000 after virus kills 'super-spreader' guru",2020-03-29 07:29:36,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQCba8vQq-jzoXCJ&w=476&h=249&url=https%3A%2F%2Fwww.aljazeera.com%2Fmritems%2FImages%2F2020%2F3%2F28%2F26624b46cedf4965ae51be20e94c5dc0_18.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQBFvpHEUOF7Guzm,0,0,0,https://m.facebook.com/story.php?story_fbid=156635039212787&id=103661247843500,https://www.aljazeera.com/news/2020/03/india-quarantines-15000-virus-kills-super-spreader-guru-200328092832309.html?utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=facebook
80,156605885882369,"UNILAD.CO.UK
Zookeepers Move Into Wildlife Park For 12 Weeks To Self-Isolate With Animals",,"UNILAD.CO.UK
Zookeepers Move Into Wildlife Park For 12 Weeks To Self-Isolate With Animals",2020-03-29 05:40:17,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQA7jpiD7sED6cJM&w=476&h=249&url=https%3A%2F%2Fimages.ladbible.com%2Fthumbnail%3Ftype%3Djpeg%26url%3Dhttps%3A%2F%2Fwww.unilad.co.uk%2Fwp-content%2Fuploads%2F2020%2F03%2Fzoo.jpg%26quality%3D70%26width%3D808&cfs=1&jq=75&sx=0&sy=0&sw=808&sh=423&ext=jpg&_nc_hash=AQDf6Z_pZo1WjPTG,0,0,0,https://m.facebook.com/story.php?story_fbid=156605885882369&id=103661247843500,https://www.unilad.co.uk/animals/zookeepers-move-into-wildlife-park-in-cornwall-for-12-weeks-to-self-isolate-with-animals/?source=facebook
81,156605759215715,"Irish TV
March 29 at 3:00 PM ·
Irish girl surprised with drive-by celebrations from friends on 12th birthday",,"Irish TV
March 29 at 3:00 PM ·
Irish girl surprised with drive-by celebrations from friends on 12th birthday",2020-03-29 05:39:49,,0,0,0,https://m.facebook.com/story.php?story_fbid=156605759215715&id=103661247843500,
82,156604672549157,"ALJAZEERA.COM
Trump considers quarantine on New York to stem virus spread",,"ALJAZEERA.COM
Trump considers quarantine on New York to stem virus spread",2020-03-29 05:39:15,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQAZWa86_P2h3bHy&w=476&h=249&url=https%3A%2F%2Fwww.aljazeera.com%2Fmritems%2FImages%2F2020%2F3%2F26%2Fcc8734d88641497bb8d4698ceb28111c_18.jpg&cfs=1&jq=75&sx=0&sy=13&sw=999&sh=523&ext=jpg&_nc_hash=AQAn7ZAv1MJlItBQ,0,0,0,https://m.facebook.com/story.php?story_fbid=156604672549157&id=103661247843500,https://www.aljazeera.com/news/2020/03/trump-quarantine-york-stem-virus-spread-200328184230972.html?utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=facebook
83,156604509215840,"DAILYMAIL.CO.UK
More than 1.6MILLION people in England could already have coronavirus",,"DAILYMAIL.CO.UK
More than 1.6MILLION people in England could already have coronavirus",2020-03-29 05:39:04,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQCsdKT_fOgZABoI&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F4e5e1631-0393-e9ad-29e8-067f113cd591.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQDL2rnVkfst4MvH,0,0,0,https://m.facebook.com/story.php?story_fbid=156604509215840&id=103661247843500,https://trib.al/zxwV1fZ
84,156604289215862,"INDEPENDENT.CO.UK
Baby dies after testing positive for coronavirus in US",,"INDEPENDENT.CO.UK
Baby dies after testing positive for coronavirus in US",2020-03-29 05:38:09,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQBugfWdkcg2PmjK&w=476&h=249&url=fbstaging%3A%2F%2Fgraph.facebook.com%2Fstaging_resources%2FMDE4MzA3NzcwMzQxMTAzNzg6MTg2Nzg4NzkyMg%3D%3D&cfs=1&jq=75&ext=jpg&_nc_hash=AQDbPY8aWcl9pu3l,0,0,0,https://m.facebook.com/story.php?story_fbid=156604289215862&id=103661247843500,https://www.independent.co.uk/news/world/americas/coronavirus-latest-baby-dies-first-infant-death-us-chicago-illinois-a9432096.html?utm_medium=Social&utm_source=Facebook#Echobox=1585466425
85,156550532554571,"INDY100.COM
101-year-old man makes 'extraordinary' full recovery from coronavirus",,"INDY100.COM
101-year-old man makes 'extraordinary' full recovery from coronavirus",2020-03-29 01:53:16,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQAza3Fb8IzuBIy3&w=476&h=249&url=https%3A%2F%2Fstatic.independent.co.uk%2Fs3fs-public%2Fthumbnails%2Fimage%2F2020%2F03%2F28%2F16%2Fgettyimages-1208081037.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQCIakDK8NX3AYEQ,0,0,0,https://m.facebook.com/story.php?story_fbid=156550532554571&id=103661247843500,https://www.indy100.com/article/101-year-old-man-italy-beat-coronavirus-9431806?utm_medium=Social&utm_source=Facebook#Echobox=1585417256
86,156550402554584,"SCMP.COM
Police, public clash as border reopens between Hubei and Jiangxi provinces",,"SCMP.COM
Police, public clash as border reopens between Hubei and Jiangxi provinces",2020-03-29 01:53:00,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQC8K-xdfUMFXCnx&w=476&h=249&url=https%3A%2F%2Fbuffer-media-uploads.s3.amazonaws.com%2F5e7f6709e0d2907c4f2075d2%2Fbf680a17c84641d7ad148ba986df126849eb9a44_5b34c3dc08729d0c8f6005512a026f5c7c9cb146_facebook&cfs=1&jq=75&ext=jpg&_nc_hash=AQDiY44CDt567h1A,0,0,0,https://m.facebook.com/story.php?story_fbid=156550402554584&id=103661247843500,https://www.scmp.com/news/china/society/article/3077393/coronavirus-police-public-clash-border-reopens-between-hubei-and
87,156549812554643,"INDEPENDENT.CO.UK
Italy coronavirus death toll passes 10,000",,"INDEPENDENT.CO.UK
Italy coronavirus death toll passes 10,000",2020-03-29 01:50:31,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQDrPHk1_mIAmgsM&w=476&h=249&url=https%3A%2F%2Fstatic.independent.co.uk%2Fs3fs-public%2Fthumbnails%2Fimage%2F2018%2F09%2F26%2F17%2Fbreaking-4.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQBwARXceT3Rey5K,0,0,0,https://m.facebook.com/story.php?story_fbid=156549812554643&id=103661247843500,https://www.independent.co.uk/news/world/europe/coronavirus-latest-italy-death-toll-pandemic-a9431956.html
88,156549745887983,"Hashem Al-Ghaili
March 29 at 12:00 AM ·
Coronavirus: World’s fastest supercomputer identified 77 potential drugs to treat COVID-19.",,"Hashem Al-Ghaili
March 29 at 12:00 AM ·
Coronavirus: World’s fastest supercomputer identified 77 potential drugs to treat COVID-19.",2020-03-29 01:50:12,,0,0,0,https://m.facebook.com/story.php?story_fbid=156549745887983&id=103661247843500,
89,156545825888375,"DAILYMAIL.CO.UK
Wuhan raises doubts about China's death toll after 5,000 URNS are delivered to funeral home",,"DAILYMAIL.CO.UK
Wuhan raises doubts about China's death toll after 5,000 URNS are delivered to funeral home",2020-03-29 01:37:14,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQDiYPtfOai5ylSs&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F6debfabd-4e2f-f795-8117-71c66e69f18e.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQD_EBV2rjQj8M_G,0,0,0,https://m.facebook.com/story.php?story_fbid=156545825888375&id=103661247843500,https://trib.al/TKZFxlt
90,156541442555480,"RT.COM
Naked man breaks India’s national virus quarantine to viciously kill woman in savage bite attack",,"RT.COM
Naked man breaks India’s national virus quarantine to viciously kill woman in savage bite attack",2020-03-29 01:19:26,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQCLSuWLVfMdT3f2&w=476&h=249&url=https%3A%2F%2Fcdni.rt.com%2Ffiles%2F2020.03%2Farticle%2F5e7f93bd85f5404a8e4df2cb.png&cfs=1&jq=75&ext=jpg&_nc_hash=AQCHZhspjXG1pleU,0,0,0,https://m.facebook.com/story.php?story_fbid=156541442555480&id=103661247843500,https://on.rt.com/adr5
91,156541042555520,"DAILYMAIL.CO.UK
Princess Maria Teresa of Spain, 86, dies of coronavirus",,"DAILYMAIL.CO.UK
Princess Maria Teresa of Spain, 86, dies of coronavirus",2020-03-29 01:18:06,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQBS92hEh6Jtfyme&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F2836-affbffa1ff098206a0ac10c9166cea92.jpg&cfs=1&jq=75&sx=0&sy=0&sw=720&sh=377&ext=jpg&_nc_hash=AQCFqd6uAD-bcF8y,0,0,0,https://m.facebook.com/story.php?story_fbid=156541042555520&id=103661247843500,https://trib.al/dR3AADY
92,156275095915448,"CNN
March 25 at 4:15 AM ·
Dr. Dara Kass, an ER doctor infected with coronavirus, reacts to the President suggesting he'd like to reopen the economy by Easter.
""It scares me, a lot. Not just as a health care provider. It scares me as a daughter, it scares me as a parent, and it scares me as an American.""
https://cnn.it/3btwkEN",,"CNN
March 25 at 4:15 AM ·
Dr. Dara Kass, an ER doctor infected with coronavirus, reacts to the President suggesting he'd like to reopen the economy by Easter.
""It scares me, a lot. Not just as a health care provider. It scares me as a daughter, it scares me as a parent, and it scares me as an American.""
https://cnn.it/3btwkEN",2020-03-28 09:56:29,,0,0,0,https://m.facebook.com/story.php?story_fbid=156275095915448&id=103661247843500,https://cnn.it/3btwkEN
93,156272919248999,"DAILYMAIL.CO.UK
America soars past 100,000 coronavirus cases as NYC fights 'catastrophe' with 450 deaths",,"DAILYMAIL.CO.UK
America soars past 100,000 coronavirus cases as NYC fights 'catastrophe' with 450 deaths",2020-03-28 09:52:12,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQCq9Cie6s-uhCmX&w=476&h=249&url=https%3A%2F%2Fs3.amazonaws.com%2Fprod-cust-photo-posts-jfaikqealaka%2F2836-4273eb9490e99843f4d6993084c0e555.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQApXGktwagq8KIS,0,0,0,https://m.facebook.com/story.php?story_fbid=156272919248999&id=103661247843500,https://trib.al/eTDZrAD
94,156268939249397,"ALJAZEERA.COM
WHO's Dr Mike Ryan: Coronavirus vaccine 'at least a year' away",,"ALJAZEERA.COM
WHO's Dr Mike Ryan: Coronavirus vaccine 'at least a year' away",2020-03-28 09:40:39,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQDEUQxOt2UdWPjW&w=476&h=249&url=https%3A%2F%2Fwww.aljazeera.com%2Fmritems%2FImages%2F2020%2F3%2F26%2F62fd2a2cdf534abd919e3b19313353dc_18.jpg&cfs=1&jq=75&sx=0&sy=25&sw=1920&sh=1004&ext=jpg&_nc_hash=AQAnTSbnoKR38Bvh,0,0,0,https://m.facebook.com/story.php?story_fbid=156268939249397&id=103661247843500,https://www.aljazeera.com/programmes/talktojazeera/2020/03/dr-mike-ryan-coronavirus-vaccine-year-200325093707677.html
95,156264235916534,"THEMIGHTY.COM
How Can You Tell the Difference Between Anxiety and COVID-19 Symptoms?",,"THEMIGHTY.COM
How Can You Tell the Difference Between Anxiety and COVID-19 Symptoms?",2020-03-28 09:26:54,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQBZudEaMg1Xzo5G&w=476&h=249&url=https%3A%2F%2Fthemighty.com%2Fwp-content%2Fuploads%2F2020%2F03%2FGettyImages-1155214538-1280x640.jpg&cfs=1&jq=75&sx=28&sy=0&sw=1223&sh=640&ext=jpg&_nc_hash=AQB3NxALwHMEsvBW,0,0,0,https://m.facebook.com/story.php?story_fbid=156264235916534&id=103661247843500,https://themighty.com/2020/03/difference-between-anxiety-and-covid-19-symptoms/?utm_source=media_partner&utm_medium=facebook&utm_campaign=ATTN
96,156261732583451,"SCMP.COM
Chinese biotechs join the worldwide race to find a coronavirus cure",,"SCMP.COM
Chinese biotechs join the worldwide race to find a coronavirus cure",2020-03-28 09:21:29,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQC-Fafr-OmTiv99&w=476&h=249&url=https%3A%2F%2Fcdn.i-scmp.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fog_image_scmp_generic%2Fpublic%2Fd8%2Fimages%2Fmethode%2F2020%2F03%2F27%2F24770f96-700d-11ea-b0ed-5e14cf8eb9e1_image_hires_175618.jpg%3Fitok%3DkX2ILWon%26v%3D1585302990&cfs=1&jq=75&ext=jpg&_nc_hash=AQDMGbSsxmDnTbSw,0,0,0,https://m.facebook.com/story.php?story_fbid=156261732583451&id=103661247843500,https://www.scmp.com/business/companies/article/3077246/chinese-biotechs-flush-funds-and-armed-ideas-join-race-find?utm_content=article&utm_medium=Social&utm_source=Facebook#Echobox=1585360902
97,156261512583473,"RT.COM
Russian military support ‘much needed’ as Italy fights war against Covid-19, situation remains ‘critical’",,"RT.COM
Russian military support ‘much needed’ as Italy fights war against Covid-19, situation remains ‘critical’",2020-03-28 09:21:17,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQDPEmYX1k3xm29f&w=476&h=249&url=https%3A%2F%2Fcdni.rt.com%2Ffiles%2F2020.03%2Farticle%2F5e7e11be85f5404a8e4df17f.jpg&cfs=1&jq=75&ext=jpg&_nc_hash=AQAy-aL1qqbjKLaN,0,0,0,https://m.facebook.com/story.php?story_fbid=156261512583473&id=103661247843500,https://www.rt.com/news/484299-italy-russian-medics-bergamo-coronavirus/
98,156255192584105,"DAILYMAIL.CO.UK
Father and daughter die from coronavirus 24 hours apart",,"DAILYMAIL.CO.UK
Father and daughter die from coronavirus 24 hours apart",2020-03-28 09:03:43,https://external-iad3-1.xx.fbcdn.net/safe_image.php?d=AQCRwifsNPlEv0FQ&w=476&h=249&url=https%3A%2F%2Fi.dailymail.co.uk%2F1s%2F2020%2F03%2F27%2F23%2F26510388-0-image-a-20_1585351906819.jpg&cfs=1&jq=75&sx=0&sy=0&sw=636&sh=333&ext=jpg&_nc_hash=AQBi1kKfUf_TM7rz,0,0,0,https://m.facebook.com/story.php?story_fbid=156255192584105&id=103661247843500,https://trib.al/OW2JtHu
